City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,geraldton,-28.7667,114.6,32.23,18,0,3.6,AU,1706828227
361,tulle,45.3333,1.8333,8.08,99,100,0.63,FR,1706828228
362,miguel ahumada,30.6167,-106.5167,22.99,21,1,2.91,MX,1706828228
363,crane,31.3974,-102.3501,23.39,25,54,3.58,US,1706828228
364,kingston,17.997,-76.7936,28.53,72,75,4.63,JM,1706827977
365,tofol,5.3248,163.0078,28.88,84,75,1.54,FM,1706828228
366,chul'man,56.8479,124.9104,-37.48,100,100,0.49,RU,1706828228
367,vilhena,-12.7406,-60.1458,23.12,88,75,4.63,BR,1706828228
368,colachel,8.1667,77.25,24.87,88,99,0.9,IN,1706828229
369,cabedelo,-6.9811,-34.8339,27.37,72,17,4.98,BR,1706828209
370,floriano,-6.7669,-43.0225,27.57,66,62,0.86,BR,1706828229
371,eastham,41.8301,-69.9739,4.18,77,100,3.09,US,1706827982
372,luanda,-8.8368,13.2343,25.0,94,20,1.54,AO,1706828229
373,ouarzazat,30.9189,-6.8934,13.16,33,0,1.54,MA,1706828116
374,puerto armuelles,8.2833,-82.8667,30.99,64,97,0.45,PA,1706827957
375,cowansville,45.2001,-72.7491,1.88,95,100,1.03,CA,1706828229
376,anloga,5.7947,0.8973,27.61,85,9,3.86,GH,1706828230
377,miranda,3.2499,-76.2281,30.07,88,88,2.0,CO,1706828230
378,belyy yar,53.6039,91.3903,-23.06,92,100,0.0,RU,1706828230
379,torbat-e heydariyeh,35.274,59.2195,0.45,52,51,2.33,IR,1706828230
380,tazacorte,28.629,-17.9293,21.75,35,0,4.02,ES,1706828230
381,sterling,39.0062,-77.4286,11.16,64,0,3.6,US,1706828048
382,igarka,67.4667,86.5833,-15.25,94,100,9.23,RU,1706828231
383,vorkuta,67.5,64.0,-5.77,70,100,6.21,RU,1706828231
384,vieste,41.8825,16.175,10.83,63,100,4.22,IT,1706828231
385,ferkessedougou,9.6,-5.2,26.88,20,18,2.13,CI,1706828231
386,cuatro cienegas de carranza,26.9833,-102.0833,27.15,23,2,1.62,MX,1706828231
387,dem'yanovo,60.3511,47.0842,-4.74,95,100,4.68,RU,1706828231
388,ola,59.5833,151.2833,-29.53,88,21,3.44,RU,1706828231
389,chaykovskiy,56.7686,54.1148,-10.13,93,100,3.4,RU,1706828231
390,sao geraldo do araguaia,-6.4006,-48.555,24.95,93,91,0.55,BR,1706828232
391,andreyevo,55.9465,41.1505,0.5,95,100,3.41,RU,1706828232
392,santa cruz,-17.8,-63.1667,25.03,83,75,2.57,BO,1706828138
393,acarau,-2.8856,-40.12,27.51,79,96,6.65,BR,1706828232
394,slave lake,55.2834,-114.769,6.99,57,0,2.57,CA,1706828145
395,chingirlau,51.095,54.0814,-4.55,96,100,5.88,KZ,1706828232
396,cidreira,-30.1811,-50.2056,23.28,79,0,4.96,BR,1706828065
397,kamiiso,41.8167,140.65,-6.79,79,75,2.06,JP,1706828232
398,villanueva,15.3167,-88.0,21.55,88,100,2.57,HN,1706828233
399,nasice,45.4886,18.0878,5.97,93,100,0.45,HR,1706828233
400,bairnsdale,-37.8333,147.6167,19.47,59,5,3.58,AU,1706828233
401,ocher,57.8904,54.7202,-7.54,96,100,3.03,RU,1706828233
402,palmer,42.1584,-72.3287,4.36,76,100,2.57,US,1706828233
403,caleta de carquin,-11.0925,-77.6267,24.1,83,98,3.83,PE,1706828233
404,edremit,39.5961,27.0244,1.37,76,0,2.01,TR,1706828233
405,cill airne,52.05,-9.5167,11.14,93,100,3.73,IE,1706828233
406,mejit,10.2753,170.8646,26.44,86,68,10.52,MH,1706828233
407,akjoujt,19.6969,-14.4164,21.74,10,12,4.38,MR,1706828234
408,semera,11.501,41.201,22.74,70,83,6.98,ET,1706828234
409,evans,33.5337,-82.1307,16.11,50,0,2.06,US,1706828234
410,san luis de la loma,17.2706,-100.8939,28.53,65,89,3.51,MX,1706828234
411,seondha,26.1578,78.7797,11.99,73,35,2.36,IN,1706828234
412,bogale,16.2833,95.4,20.13,71,4,2.9,MM,1706828234
413,shimanovsk,52.0,127.7,-26.68,92,46,2.27,RU,1706828234
414,lander,42.833,-108.7307,9.33,65,0,0.0,US,1706828185
415,bani walid,31.7566,13.9942,9.65,60,0,1.3,LY,1706828234
416,malvan,16.0667,73.4667,20.07,82,52,3.83,IN,1706828234
417,ranau,5.9538,116.6641,20.38,95,100,0.08,MY,1706828235
418,bol,13.4586,14.7147,20.49,34,7,10.11,TD,1706828235
419,farsan,32.2569,50.561,1.02,98,90,0.91,IR,1706828235
420,pandan,14.0453,124.1694,24.75,84,65,4.08,PH,1706828235
421,la mojonera,37.2923,-2.4373,9.36,60,19,1.42,ES,1706828235
422,pikalevo,59.5183,34.1664,-0.71,93,98,4.7,RU,1706828235
423,lorengau,-2.0226,147.2712,29.02,73,81,4.06,PG,1706828235
424,sovetskiy,61.3614,63.5842,-15.06,99,99,2.68,RU,1706828236
425,aswan,24.0934,32.907,10.61,43,0,2.06,EG,1706828236
426,mamuju,-2.6748,118.8885,26.46,80,94,1.96,ID,1706828236
427,gornozavodsk,58.3758,58.3211,-18.53,100,98,1.48,RU,1706828236
428,hakui,36.8833,136.7833,1.79,67,58,1.46,JP,1706828236
429,vila franca do campo,37.7167,-25.4333,18.27,99,27,3.33,PT,1706828236
430,cirebon,-6.7063,108.557,25.71,83,100,1.66,ID,1706828236
431,prince rupert,54.3161,-130.3201,8.05,100,100,2.57,CA,1706828236
432,east london,-33.0153,27.9116,23.97,82,61,7.93,ZA,1706828237
433,mananjary,-21.2167,48.3333,24.25,91,99,3.37,MG,1706828237
434,gulf shores,30.246,-87.7008,16.03,70,0,2.06,US,1706828237
435,shimabara,32.7833,130.3667,10.17,88,100,4.28,JP,1706828237
436,kimbe,-5.5502,150.1429,26.34,90,100,0.31,PG,1706828237
437,peace river,56.2501,-117.286,5.17,75,100,2.57,CA,1706828237
438,portland,45.5234,-122.6762,17.02,54,40,6.17,US,1706827728
439,saint-jean-d'angely,45.95,-0.5167,10.87,96,100,0.99,FR,1706828237
440,jamiltepec,16.2833,-97.8167,26.73,58,93,2.35,MX,1706828238
441,escalquens,43.5174,1.5589,9.84,87,100,3.33,FR,1706828238
442,sinsang-ni,39.6503,127.4058,-7.63,92,77,1.81,KP,1706828238
443,pierre,44.3683,-100.351,3.51,90,0,2.24,US,1706828238
444,tevriz,57.509,72.4042,-20.02,100,100,1.64,RU,1706828238
445,pitkyaranta,61.5734,31.4792,-0.27,73,100,6.26,RU,1706828238
446,delvada,20.7667,71.0333,19.87,78,0,2.39,IN,1706828239
447,nishiwaki,34.9833,134.9667,3.62,73,31,2.9,JP,1706828239
448,saint-denis,48.9167,2.3333,6.88,91,0,1.54,FR,1706828239
449,neiafu,-18.65,-173.9833,27.06,85,100,6.09,TO,1706828239
450,viqueque,-8.8673,126.3658,26.92,85,100,1.4,TL,1706828239
451,undurkhaan,47.3194,110.6556,-27.37,98,23,0.83,MN,1706828239
452,as sanad,34.4628,9.264,7.14,62,62,0.61,TN,1706828239
453,port shepstone,-30.7414,30.455,23.35,88,100,7.53,ZA,1706828239
454,sayansk,54.1088,102.1648,-26.18,99,87,1.22,RU,1706828240
455,hang dong,18.687,98.9194,16.0,82,0,0.51,TH,1706828240
456,alofi,-19.0595,-169.9187,25.91,89,100,6.65,NU,1706828240
457,stornoway,58.2093,-6.3865,9.98,94,100,8.75,GB,1706828240
458,zliten,32.4674,14.5687,12.45,61,0,3.76,LY,1706828240
459,navirai,-23.065,-54.1906,28.29,39,28,2.17,BR,1706828240
460,chui,-33.6971,-53.4616,22.04,80,0,3.75,UY,1706827973
461,upper grand lagoon,30.1633,-85.7408,14.01,68,0,3.6,US,1706828241
462,northam,51.0333,-4.2167,9.25,93,100,4.54,GB,1706828241
463,boquira,-12.8231,-42.7306,24.39,73,85,0.54,BR,1706828241
464,birjand,32.8663,59.2211,3.26,28,0,10.29,IR,1706828241
465,kani keli,-12.9536,45.1033,27.59,74,80,4.3,YT,1706828241
466,jurm,36.8648,70.8342,-7.9,63,100,2.67,AF,1706828241
467,isola di capo rizzuto,38.96,17.0933,10.1,63,11,2.29,IT,1706828241
468,amga,60.8953,131.9608,-39.97,100,86,1.24,RU,1706828241
469,kalmunai,7.4167,81.8167,25.03,87,46,1.53,LK,1706828241
470,santiago de cao,-7.9589,-79.2392,26.07,78,75,2.57,PE,1706828242
471,saint-pierre,-21.3393,55.4781,24.82,88,100,7.72,RE,1706828242
472,liwale,-9.7667,37.9333,21.24,99,100,1.23,TZ,1706828242
473,santana,-0.0583,-51.1817,30.1,66,40,4.12,BR,1706828242
474,new glasgow,45.5834,-62.6486,0.44,96,100,1.79,CA,1706827725
475,jianguang,28.1938,115.7836,5.53,90,100,4.06,CN,1706828242
476,kampong thom,12.7111,104.8887,23.25,78,33,3.23,KH,1706828242
477,iwanai,42.9744,140.5089,-5.81,80,100,7.46,JP,1706828242
478,zheshart,62.0731,49.5733,-5.66,93,100,4.95,RU,1706828243
479,redwood falls,44.5394,-95.1169,9.01,66,0,3.6,US,1706828243
480,wamba,8.9333,8.6,24.44,22,79,1.7,NG,1706828243
481,prakhon chai,14.6059,103.1208,24.03,70,9,1.28,TH,1706828243
482,chulakkurgan,43.765,69.1814,-7.4,80,42,3.87,KZ,1706828243
483,zaozersk,69.4005,32.4476,-1.69,90,100,15.02,RU,1706828243
484,yamba,-5.9,22.3,20.98,86,100,1.24,CD,1706828243
485,turkestan,43.3333,68.25,-4.9,94,61,1.17,KZ,1706828244
486,taro,-8.3862,115.28,23.0,88,92,0.25,ID,1706828244
487,el calafate,-50.3408,-72.2768,13.46,63,35,5.76,AR,1706828244
488,araxa,-19.5933,-46.9406,21.98,73,0,4.12,BR,1706828244
489,inhambane,-23.865,35.3833,24.56,87,39,5.3,MZ,1706828244
490,visakhapatnam,17.69,83.2093,22.94,100,40,1.03,IN,1706828244
491,bogo,11.0517,124.0055,25.66,81,57,4.63,PH,1706828244
492,kotel'va,50.0686,34.7586,0.72,93,100,5.63,UA,1706828244
493,korla,41.7597,86.1469,-4.93,70,100,1.18,CN,1706828244
494,itamaraca,-7.7478,-34.8256,26.03,72,38,3.78,BR,1706828245
495,nema,57.5067,50.5011,-7.82,95,97,4.05,RU,1706828245
496,piacabucu,-10.4056,-36.4344,26.63,82,13,4.83,BR,1706827995
497,crucecita,-28.95,-58.9833,26.23,51,0,3.23,AR,1706828245
498,zhangjiajie,29.1294,110.4783,0.5,95,100,2.13,CN,1706828245
499,laksar,29.7667,78.05,10.06,89,1,2.48,IN,1706828245
500,saint croix,17.7397,-64.7388,26.25,84,20,0.89,VI,1706828246
501,magadan,59.5667,150.8,-28.26,84,9,3.39,RU,1706828246
502,pimentel,-6.8367,-79.9342,26.16,78,100,7.2,PE,1706828246
503,sisimiut,66.9395,-53.6735,-22.55,98,100,1.82,GL,1706828246
504,chonchi,-42.6128,-73.8092,20.62,71,100,0.94,CL,1706828246
505,ataq,14.5377,46.8319,16.52,61,17,3.89,YE,1706828246
506,kovdor,67.5662,30.4758,-3.2,88,99,7.78,RU,1706828246
507,guasdualito,7.2424,-70.7324,34.98,49,0,1.54,VE,1706828246
508,barinas,8.6226,-70.2075,31.79,44,99,1.1,VE,1706828246
509,hami,42.8,93.45,-5.07,52,5,2.03,CN,1706828246
510,goure,13.9835,10.2704,17.58,16,7,5.01,NE,1706828247
511,kokstad,-30.5472,29.4241,16.77,92,100,1.73,ZA,1706828247
512,katsuura,35.1333,140.3,7.14,72,100,7.09,JP,1706828247
513,cudillero,43.5622,-6.1459,12.03,86,100,1.03,ES,1706828247
514,pont rouge,48.8833,-72.0825,-2.94,97,100,3.48,CA,1706828247
515,rubtsovsk,51.5,81.25,-5.24,95,100,6.0,RU,1706828247
516,marquette,46.5333,-87.6335,-1.48,92,100,2.68,US,1706828247
517,barreirinhas,-2.7469,-42.8264,27.06,82,100,3.74,BR,1706827950
518,ajdabiya,30.7554,20.2263,12.71,52,84,0.56,LY,1706828248
519,igrim,63.1906,64.4162,-13.4,95,65,3.39,RU,1706828248
520,cunha,-23.0744,-44.9597,21.41,98,39,1.54,BR,1706828248
521,muynoq,43.7683,59.0214,-3.95,86,100,4.55,UZ,1706828248
522,carutapera,-1.195,-46.02,25.19,95,100,2.93,BR,1706828248
523,fabens,31.5023,-106.1586,23.65,29,1,5.16,US,1706828248
524,saynshand,44.8824,110.1163,-23.69,89,14,0.95,MN,1706827981
525,funafuti,-8.5243,179.1942,29.0,89,75,6.17,TV,1706828248
526,mata-utu,-13.2816,-176.1745,28.74,78,100,9.16,WF,1706828249
527,glace bay,46.1969,-59.957,-0.75,84,75,2.06,CA,1706828249
528,ziway,7.9333,38.7167,19.66,73,50,6.31,ET,1706828249
529,al kharijah,25.4514,30.5464,8.4,60,1,2.19,EG,1706828249
530,cacador,-26.7753,-51.015,17.11,98,81,1.58,BR,1706828249
531,tannum sands,-23.9504,151.3693,29.86,61,9,4.12,AU,1706828033
532,mandera,3.9366,41.867,28.54,53,81,5.67,KE,1706828249
533,mandaguari,-23.5475,-51.6708,26.6,76,86,3.69,BR,1706828249
534,quarai,-30.3875,-56.4514,26.55,52,3,3.45,BR,1706828249
535,shenandoah,30.4013,-91.0009,20.05,45,100,1.11,US,1706828249
536,huanggang,23.677,116.9996,19.94,87,100,3.31,CN,1706828250
537,dzhangala,49.2167,50.3333,-2.34,93,100,6.51,KZ,1706828250
538,chapada dos guimaraes,-15.4606,-55.7497,23.81,71,79,1.62,BR,1706828250
539,kapoeta,4.7717,33.5903,27.62,51,93,0.78,SS,1706828250
540,la passe,45.5549,-0.8967,11.13,97,100,1.94,FR,1706828250
541,ambovombe,-25.1667,46.0833,22.81,81,88,8.03,MG,1706828250
542,saint-francois,46.4154,3.9054,8.69,100,100,1.54,FR,1706828250
543,itaituba,-4.2761,-55.9836,24.72,96,100,0.94,BR,1706828251
544,hilo,19.7297,-155.09,29.6,71,100,3.6,US,1706828089
545,saudarkrokur,65.7461,-19.6394,1.1,89,100,3.85,IS,1706828251
546,al muwayh,22.4333,41.7583,9.32,62,3,4.06,SA,1706828251
547,khonsa,27.0167,95.5667,8.25,94,96,1.77,IN,1706828251
548,rosetta,31.4044,30.4164,13.25,73,57,5.72,EG,1706828056
549,thohoyandou,-22.9456,30.485,18.27,85,33,1.66,ZA,1706828251
550,kijang,35.2442,129.2139,3.85,88,100,4.6,KR,1706828251
551,sibiti,-3.6819,13.3499,20.72,98,96,0.53,CG,1706828251
552,progreso,21.2833,-89.6667,25.62,60,95,5.31,MX,1706828252
553,la foa,-21.7108,165.8276,29.0,69,100,2.97,NC,1706828252
554,horta,38.5333,-28.6333,15.57,91,39,3.11,PT,1706828252
555,mugia,43.1041,-9.2179,11.62,90,39,7.96,ES,1706828252
556,taroa,8.7058,171.2275,26.77,86,100,10.39,MH,1706828252
557,saldanha,-33.0117,17.9442,23.03,84,9,3.17,ZA,1706828252
558,island harbour,50.724,-1.2758,6.1,89,97,2.24,GB,1706828252
559,maceio,-9.6658,-35.7353,25.69,94,40,2.06,BR,1706828252
560,sokoni,-6.4333,39.55,27.45,75,100,2.06,TZ,1706828253
561,egilsstadir,65.2653,-14.3948,0.95,69,0,2.06,IS,1706828253
562,barcelos,41.5388,-8.6151,14.82,79,16,2.18,PT,1706828253
